Temperature,Humidity,WaterTemp
 32.4 , 63.6 , 26.13
 32.3 , 69.0 , 26.19
 32.6 , 67.2 , 26.19
 32.5 , 66.6 , 26.19
 32.4 , 67.5 , 26.19
 32.3 , 69.1 , 26.25
 32.6 , 67.5 , 26.25
 31.7 , 72.2 , 26.25
 30.9 , 75.6 , 26.25
 30.1 , 81.3 , 26.25
 29.8 , 83.7 , 26.25
 29.6 , 85.5 , 26.19
 30.0 , 83.1 , 26.25
 30.2 , 83.7 , 26.25
 29.5 , 87.2 , 26.25
 29.6 , 87.9 , 26.25
 29.4 , 88.6 , 26.25
 29.2 , 90.6 , 26.19
 29.0 , 91.5 , 26.19
 28.6 , 92.5 , 26.19
 28.2 , 93.8 , 26.19
 28.2 , 93.9 , 26.19
 28.1 , 94.7 , 26.19
 27.9 , 95.0 , 26.13
 27.8 , 95.6 , 26.13
 27.7 , 95.5 , 26.13
 27.5 , 95.8 , 26.13
 27.5 , 96.6 , 26.06
 27.4 , 96.7 , 26.06
 27.3 , 97.1 , 26.06
 27.3 , 96.9 , 26.0
 27.2 , 97.7 , 26.0
 27.1 , 98.2 , 26.0
 26.9 , 98.8 , 26.0
 26.8 , 98.4 , 26.0
 26.8 , 98.7 , 25.94
 26.7 , 99.2 , 25.88
 26.6 , 99.3 , 25.88
 26.5 , 99.6 , 25.88
 26.5 , 99.4 , 25.88
 26.4 , 98.8 , 25.81
 26.4 , 99.2 , 25.81
 26.4 , 99.1 , 25.81
 26.4 , 99.1 , 25.75
 26.3 , 99.0 , 25.75
 26.4 , 99.6 , 25.75
 26.3 , 99.5 , 25.75
 26.2 , 99.3 , 25.69
 26.2 , 99.4 , 25.69
 26.3 , 99.5 , 25.69
 26.2 , 99.5 , 25.63
 26.2 , 99.6 , 25.63
 26.2 , 99.3 , 25.63
 26.1 , 99.9 , 25.56
 26.0 , 99.9 , 25.56
 26.0 , 99.9 , 25.56
 26.1 , 99.9 , 25.56
 26.2 , 99.9 , 25.56
 26.2 , 99.9 , 25.56
 26.1 , 99.9 , 25.5
 26.0 , 99.9 , 25.5
 26.0 , 99.9 , 25.5
 26.0 , 99.9 , 25.5
 25.9 , 99.9 , 25.44
 25.8 , 99.9 , 25.44
 25.8 , 99.9 , 25.44
 25.8 , 99.9 , 25.44
 25.7 , 99.9 , 25.38
 25.8 , 99.7 , 25.44
 25.8 , 99.7 , 25.38
 25.8 , 99.9 , 25.38
 25.7 , 99.9 , 25.38
 25.7 , 99.9 , 25.31
 25.6 , 99.9 , 25.38
 25.6 , 99.9 , 25.25
 25.5 , 99.9 , 25.25
 25.4 , 99.9 , 25.25
 25.3 , 99.9 , 25.25
 25.2 , 99.9 , 25.25
 25.2 , 99.9 , 25.25
 25.2 , 99.9 , 25.25
 25.2 , 99.9 , 25.19
 25.2 , 99.9 , 25.19
 25.2 , 99.9 , 25.13
 25.1 , 99.9 , 25.13
 25.1 , 99.9 , 25.13
 24.9 , 99.9 , 25.13
 24.8 , 99.9 , 25.06
 24.8 , 99.9 , 25.06
 24.8 , 99.9 , 25.06
 24.7 , 99.9 , 25.0
 24.7 , 99.9 , 25.06
 24.6 , 99.9 , 25.0
 24.6 , 99.9 , 25.0
 24.6 , 99.9 , 25.0
 24.5 , 99.9 , 24.94
 24.4 , 99.9 , 24.94
 24.4 , 99.9 , 24.94
 24.4 , 99.9 , 24.94
 24.4 , 99.9 , 24.88
 24.2 , 99.9 , 24.88
 24.2 , 99.9 , 24.81
 24.1 , 99.9 , 24.81
 24.1 , 99.9 , 24.81
 24.1 , 99.9 , 24.75
 24.1 , 99.9 , 24.69
 24.1 , 99.9 , 24.69
 24.0 , 99.9 , 24.69
 24.0 , 99.9 , 24.69
 23.9 , 99.9 , 24.63
 23.9 , 99.9 , 24.63
 23.9 , 99.9 , 24.63
 23.8 , 99.9 , 24.56
 23.7 , 99.9 , 24.56
 23.6 , 99.9 , 24.56
 23.7 , 99.9 , 24.5
 23.8 , 99.9 , 24.56
 23.8 , 99.9 , 24.5
 23.9 , 99.9 , 24.44
 24.1 , 99.9 , 24.44
 24.4 , 99.9 , 24.44
 24.7 , 99.9 , 24.44
 25.0 , 99.9 , 24.44
 25.2 , 99.5 , 24.38
 25.4 , 98.6 , 24.38
 25.3 , 97.4 , 24.44
 25.3 , 98.2 , 24.31
 25.6 , 97.7 , 24.38
 25.8 , 96.9 , 24.38
 26.4 , 95.5 , 24.38
 28.4 , 89.5 , 24.31
 29.4 , 81.2 , 24.38
 28.5 , 88.0 , 24.38
 28.3 , 89.8 , 24.31
 29.8 , 81.4 , 24.38
 30.0 , 76.1 , 24.38
 29.1 , 84.1 , 24.38
 28.7 , 85.1 , 24.44
 28.5 , 86.5 , 24.44
 28.5 , 88.8 , 24.38
 28.8 , 87.2 , 24.44
 29.3 , 81.9 , 24.44
 29.7 , 81.6 , 24.5
 30.0 , 76.4 , 24.5
 33.4 , 61.5 , 24.63
 33.3 , 58.8 , 24.63
 35.1 , 54.9 , 24.63
 34.4 , 53.4 , 24.69
 32.1 , 58.8 , 24.69
 31.7 , 58.9 , 24.69
 32.6 , 56.9 , 24.69
 33.6 , 53.9 , 24.75
 33.0 , 55.5 , 24.81
 33.9 , 54.9 , 24.81
 35.7 , 49.6 , 24.88
 34.6 , 51.6 , 24.88
 34.6 , 51.1 , 24.88
 34.5 , 50.1 , 24.94
 34.5 , 52.0 , 25.0
 35.5 , 51.2 , 25.0

 34.8 , 51.4 , 25.06
 35.4 , 49.4 , 25.06
 35.4 , 50.4 , 25.19
 34.9 , 51.3 , 25.13
 35.3 , 51.3 , 25.25
 35.5 , 48.1 , 25.25
 34.5 , 48.7 , 25.31
 35.4 , 48.4 , 25.31
 34.5 , 50.8 , 25.31
 33.0 , 52.8 , 25.31
 33.3 , 54.6 , 25.38
 33.7 , 51.2 , 25.38
 33.9 , 52.7 , 25.38
 34.9 , 51.0 , 25.44
 33.5 , 51.8 , 25.5

 33.2 , 52.6 , 25.63
 35.6 , 48.1 , 25.69
 34.6 , 51.0 , 25.69
 35.7 , 47.6 , 25.75


 35.6 , 46.6 , 25.88
 37.8 , 43.5 , 25.94

 37.3 , 43.8 , 26.06




 36.9 , 43.7 , 26.31
 36.4 , 44.8 , 26.31
 35.9 , 47.0 , 26.44
 36.2 , 45.0 , 26.44
 36.6 , 44.5 , 26.44
 34.2 , 47.8 , 26.44



 33.3 , 53.5 , 26.69


 32.5 , 55.4 , 26.56

 32.3 , 56.1 , 26.63
 31.9 , 56.5 , 26.69

 32.6 , 55.4 , 26.63
 32.4 , 55.1 , 26.63

 32.5 , 56.4 , 26.69




 31.8 , 57.2 , 26.88
 31.8 , 58.3 , 26.81
 31.9 , 56.9 , 26.88
 31.9 , 57.1 , 26.88
 31.6 , 59.4 , 26.88
 31.2 , 60.6 , 26.88
 31.0 , 63.9 , 26.88
 30.8 , 66.6 , 26.88
 30.3 , 69.5 , 26.88
 30.2 , 73.4 , 26.88
 30.1 , 73.7 , 26.81
 29.9 , 77.1 , 26.88
 29.4 , 83.1 , 26.88
 29.3 , 84.1 , 26.88
 28.9 , 87.3 , 26.81
 28.8 , 90.1 , 26.88
 28.5 , 91.1 , 26.81
 28.3 , 91.9 , 26.75
 28.3 , 91.5 , 26.75
 28.3 , 91.9 , 26.75
 28.3 , 92.3 , 26.75
 28.2 , 92.3 , 26.75
 27.9 , 93.3 , 26.69
 27.7 , 93.3 , 26.69
 27.6 , 94.5 , 26.63
 27.6 , 94.6 , 26.56
 27.3 , 95.0 , 26.56
 27.5 , 94.7 , 26.56
 27.2 , 94.9 , 26.5
 27.1 , 95.6 , 26.5
 27.0 , 96.3 , 26.5
 27.0 , 97.0 , 26.44
 26.9 , 97.2 , 26.44
 26.9 , 97.3 , 26.38
 26.9 , 96.9 , 26.38
 26.8 , 97.4 , 26.31
 26.7 , 97.9 , 26.31
 26.5 , 98.4 , 26.31
 26.5 , 98.4 , 26.25
 26.5 , 98.2 , 26.25
 26.5 , 98.1 , 26.19
 26.4 , 98.3 , 26.19
 26.4 , 98.1 , 26.19
 26.5 , 98.8 , 26.13
 26.4 , 98.5 , 26.13
 26.3 , 98.6 , 26.06
 26.3 , 99.6 , 26.13
 26.2 , 99.3 , 26.06
 26.1 , 99.4 , 26.06
 26.2 , 99.4 , 26.0
 26.1 , 99.3 , 26.0
 26.2 , 99.3 , 26.0
 26.0 , 99.4 , 25.94
 26.0 , 99.4 , 25.94
 26.0 , 99.7 , 25.94
 25.9 , 99.6 , 25.94
 25.9 , 99.3 , 25.88
 25.7 , 99.6 , 25.88
 25.6 , 99.8 , 25.88
 25.5 , 99.9 , 25.81
 25.5 , 99.9 , 25.81
 25.4 , 99.1 , 25.81
 25.5 , 99.2 , 25.81
 25.4 , 98.6 , 25.75
 25.3 , 99.5 , 25.75
 25.1 , 99.9 , 25.69
 25.2 , 99.9 , 25.69
 25.2 , 99.9 , 25.69
 25.1 , 99.9 , 25.63
 25.0 , 99.9 , 25.63
 25.0 , 99.9 , 25.63
 25.1 , 99.9 , 25.63
 25.0 , 99.9 , 25.56
 24.9 , 99.9 , 25.56
 24.9 , 99.9 , 25.56
 24.8 , 99.9 , 25.56
 24.9 , 99.9 , 25.5
 24.8 , 99.9 , 25.44
 24.7 , 99.9 , 25.44
 24.6 , 99.9 , 25.44
 24.6 , 99.9 , 25.38
 24.5 , 99.9 , 25.38
 24.6 , 99.9 , 25.38
 24.5 , 99.9 , 25.31
 24.6 , 99.3 , 25.31
 24.5 , 99.4 , 25.25
 24.4 , 99.4 , 25.25
 24.4 , 99.0 , 25.25
 24.4 , 98.3 , 25.19
 24.4 , 98.9 , 25.19
 24.4 , 98.9 , 25.19
 24.3 , 99.8 , 25.13
 24.3 , 99.9 , 25.13
 24.1 , 99.9 , 25.13
 23.9 , 99.9 , 25.06
 24.1 , 99.9 , 25.06
 24.0 , 99.9 , 25.06
 24.1 , 99.8 , 24.94
 23.9 , 99.9 , 24.94
 23.9 , 99.9 , 24.94
 23.8 , 99.9 , 24.94
 23.8 , 99.9 , 24.88
 23.8 , 99.9 , 24.88
 23.9 , 99.9 , 24.88
 23.8 , 99.9 , 24.88
 23.8 , 99.9 , 24.81
 23.7 , 99.9 , 24.75
 23.6 , 99.9 , 24.75
 23.6 , 99.9 , 24.75
 23.7 , 99.9 , 24.81
 23.8 , 99.9 , 24.69
 24.0 , 99.9 , 24.69
 24.0 , 99.9 , 24.69
 24.3 , 99.9 , 24.69
 24.3 , 99.9 , 24.69
 24.4 , 99.9 , 24.63
 24.8 , 99.9 , 24.56
 25.1 , 99.0 , 24.63
 25.4 , 98.1 , 24.63
 25.8 , 98.9 , 24.56
 25.9 , 97.4 , 24.63
 26.0 , 97.4 , 24.56
 26.2 , 96.7 , 24.63
 26.9 , 95.1 , 24.56
 27.9 , 91.6 , 24.63
 28.7 , 85.3 , 24.63
 30.3 , 73.7 , 24.56
 31.6 , 64.6 , 24.63
 31.7 , 61.3 , 24.63
 33.5 , 57.3 , 24.69
 33.7 , 55.2 , 24.69
 33.1 , 57.0 , 24.69
 32.4 , 60.2 , 24.69
 16.0 , 3307.4 , 24.75
 31.1 , 64.7 , 24.75
 31.3 , 62.6 , 24.81
 31.1 , 66.8 , 24.81
 31.9 , 63.5 , 24.94
 32.5 , 60.5 , 24.94
 33.1 , 57.2 , 25.0
 32.6 , 59.6 , 25.06
 32.4 , 59.0 , 25.06
 32.9 , 58.3 , 25.13
 32.5 , 56.9 , 25.19
 33.8 , 54.3 , 25.19
 34.3 , 53.5 , 25.31
 34.0 , 52.0 , 25.31
 33.6 , 53.1 , 25.38
 33.7 , 52.6 , 25.38
 33.8 , 52.2 , 25.44
 33.0 , 55.2 , 25.5


 33.2 , 54.3 , 25.69
 33.2 , 54.5 , 25.69
 33.4 , 53.5 , 25.69

 32.6 , 55.4 , 25.63
 31.9 , 59.6 , 25.63
 31.9 , 60.4 , 25.69


 26.9 , 89.9 , 25.75
 26.5 , 91.0 , 25.69
 26.4 , 93.0 , 25.69
 26.7 , 93.5 , 25.63
 26.9 , 94.0 , 25.63
 26.9 , 93.4 , 25.63
 27.3 , 91.6 , 25.63
 27.4 , 91.1 , 25.69
 27.0 , 91.6 , 25.63
 26.5 , 91.6 , 25.63
 26.9 , 90.8 , 25.56
 27.1 , 87.5 , 25.56
 27.5 , 87.5 , 25.63
 28.0 , 86.8 , 25.56
 28.3 , 84.2 , 25.56
 28.6 , 82.5 , 25.63
 28.2 , 81.2 , 25.63
 28.2 , 80.4 , 25.63
 28.3 , 82.8 , 25.69
 27.9 , 82.5 , 25.63
 28.3 , 82.6 , 25.63
 28.7 , 82.5 , 25.69
 28.0 , 86.4 , 25.63
 28.0 , 85.3 , 25.63
 28.2 , 86.1 , 25.63
 28.3 , 80.8 , 25.69
 27.7 , 86.3 , 25.69
 27.8 , 83.7 , 25.75

 27.6 , 90.9 , 25.69
 27.6 , 88.7 , 25.63
 28.3 , 88.7 , 25.63
 28.1 , 88.1 , 25.63
 27.8 , 88.7 , 25.69
 28.0 , 90.0 , 25.69
 28.2 , 92.1 , 25.63
 28.4 , 91.4 , 25.69
 28.0 , 90.7 , 25.69
 27.9 , 89.5 , 25.69
 27.7 , 90.8 , 25.69
 27.9 , 91.2 , 25.69
 27.6 , 90.2 , 25.69
 27.7 , 91.2 , 25.69
 27.8 , 91.2 , 25.69
 27.9 , 90.0 , 25.69
 27.6 , 90.2 , 25.69
 27.6 , 90.0 , 25.69
 27.6 , 90.5 , 25.69
 27.2 , 91.1 , 25.69
 26.9 , 92.4 , 25.69
 26.7 , 92.7 , 25.63
 26.7 , 93.4 , 25.63
 26.6 , 94.1 , 25.63
 26.5 , 93.6 , 25.63
 26.4 , 94.8 , 25.56
 26.3 , 96.2 , 25.63
 26.1 , 97.7 , 25.56
 26.2 , 95.7 , 25.56
 26.3 , 94.5 , 25.56
 26.2 , 94.8 , 25.56
 26.1 , 95.2 , 25.5
 26.0 , 96.2 , 25.56
 26.0 , 97.9 , 25.56
 25.8 , 99.9 , 25.56
 25.6 , 99.7 , 25.5
 25.6 , 99.9 , 25.5
 25.6 , 99.3 , 25.5
 25.7 , 98.8 , 25.44
 25.6 , 99.9 , 25.44
 25.5 , 99.9 , 25.44
 25.6 , 99.9 , 25.44
 25.5 , 99.9 , 25.38
 25.5 , 99.8 , 25.44
 25.4 , 98.8 , 25.38
 25.4 , 98.9 , 25.38
 25.2 , 99.2 , 25.31
 25.2 , 97.9 , 25.38
 25.1 , 98.1 , 25.31
 25.0 , 99.0 , 25.25
 24.9 , 99.9 , 25.25
 25.1 , 99.9 , 25.25
 25.1 , 99.9 , 25.25
 25.1 , 99.9 , 25.25
 25.1 , 99.9 , 25.25
 25.1 , 99.9 , 25.19
 25.0 , 99.9 , 25.19
 25.0 , 99.9 , 25.19
 24.9 , 99.9 , 25.19
 25.0 , 99.9 , 25.13
 24.9 , 99.9 , 25.13
 24.9 , 99.9 , 25.13
 24.8 , 99.9 , 25.06
 24.8 , 99.9 , 25.13
 24.7 , 99.9 , 25.06
 24.7 , 99.9 , 25.06
 24.7 , 99.9 , 25.0
 24.7 , 99.9 , 25.06
 24.7 , 99.9 , 25.0
 24.7 , 99.9 , 25.0
 24.7 , 99.9 , 25.0
 24.6 , 99.9 , 25.0
 24.6 , 99.9 , 24.94
 24.5 , 99.9 , 24.94
 24.3 , 99.9 , 24.94
 24.2 , 99.9 , 24.94
 24.2 , 99.9 , 24.94
 24.1 , 99.9 , 24.88
 24.1 , 99.9 , 24.88
 24.2 , 99.9 , 24.88
 24.4 , 99.9 , 24.88
 24.4 , 99.9 , 24.81
 24.4 , 99.9 , 24.81
 24.4 , 99.9 , 24.81
 24.4 , 99.9 , 24.81
 24.4 , 99.9 , 24.81
 24.2 , 99.9 , 24.75
 24.3 , 99.9 , 24.75
 24.2 , 99.9 , 24.75
 23.9 , 99.9 , 24.75
 23.5 , 99.9 , 24.75
 22.8 , 99.9 , 24.69
 22.6 , 99.9 , 24.69
 22.0 , 99.9 , 24.63
 21.9 , 99.9 , 24.56
 22.2 , 99.9 , 24.63
 22.0 , 99.9 , 24.56
 22.0 , 99.9 , 24.5
 22.0 , 99.9 , 24.44
 22.2 , 99.9 , 24.5
 22.2 , 99.9 , 24.44
 22.3 , 99.9 , 24.44
 21.8 , 99.9 , 24.38
 21.9 , 99.9 , 24.38
 22.0 , 99.9 , 24.38
 22.1 , 99.9 , 24.31
 22.1 , 99.9 , 24.25
 22.0 , 99.9 , 24.25
 22.0 , 99.9 , 24.19
 22.1 , 99.9 , 24.19
 22.1 , 99.9 , 24.19
 22.1 , 99.9 , 24.13
 22.1 , 99.9 , 24.13
 21.8 , 99.9 , 24.13
 21.7 , 99.9 , 24.06
 22.0 , 99.9 , 24.06
 22.0 , 99.9 , 24.06
 22.0 , 99.9 , 24.0
 22.0 , 99.9 , 24.0
 22.1 , 99.9 , 23.94
 22.1 , 99.9 , 23.94
 22.1 , 99.9 , 23.94
 21.9 , 99.9 , 23.94
 22.0 , 99.9 , 23.94
 21.9 , 99.9 , 23.88
 22.0 , 99.9 , 23.88
 22.0 , 99.9 , 23.81
 22.1 , 99.9 , 23.81
 22.1 , 99.9 , 23.81
 22.2 , 99.9 , 23.81
 22.2 , 99.9 , 23.81
 22.2 , 99.9 , 23.75
 22.2 , 99.9 , 23.75
 22.1 , 99.9 , 23.75
 22.0 , 99.9 , 23.75
 22.1 , 99.9 , 23.69
 22.0 , 99.9 , 23.69
 22.2 , 99.9 , 23.69
 22.2 , 99.9 , 23.63
 22.2 , 99.9 , 23.63
 22.1 , 99.9 , 23.63
 22.3 , 99.9 , 23.63
 22.4 , 99.9 , 23.63
 22.7 , 99.9 , 23.56
 22.8 , 99.9 , 23.63
 23.1 , 99.9 , 23.56
 23.5 , 99.9 , 23.56
 24.1 , 99.9 , 23.56
 25.2 , 99.9 , 23.56
 24.7 , 99.9 , 23.56
 24.6 , 99.9 , 23.63
 24.2 , 99.9 , 23.63
 24.3 , 99.9 , 23.56
 24.2 , 99.9 , 23.63
 24.6 , 99.9 , 23.63
 24.9 , 99.9 , 23.63
 25.1 , 99.9 , 23.63
 25.1 , 99.9 , 23.63
 25.1 , 99.9 , 23.63
 25.4 , 99.9 , 23.63
 25.6 , 99.9 , 23.63
 25.5 , 99.9 , 23.63
 25.2 , 99.9 , 23.63
 25.8 , 99.9 , 23.69
 27.1 , 99.0 , 23.69
 28.1 , 95.8 , 23.69
 28.2 , 95.5 , 23.75
 26.8 , 99.4 , 23.75
 27.0 , 97.6 , 23.75
 27.2 , 98.7 , 23.81
 27.4 , 97.5 , 23.81
 27.9 , 96.4 , 23.88
 27.6 , 95.6 , 23.88
 27.4 , 97.2 , 23.94
 27.2 , 96.3 , 23.94
 28.8 , 92.1 , 24.0
 29.2 , 87.0 , 24.0
 28.8 , 93.8 , 24.0
 29.1 , 88.7 , 24.13

 28.8 , 79.2 , 24.69
 28.3 , 83.7 , 24.75
 28.1 , 83.2 , 24.69
 27.5 , 85.4 , 24.81
 27.0 , 90.1 , 24.69
 26.8 , 92.7 , 24.69
 26.8 , 92.7 , 24.75
 27.4 , 91.5 , 24.69
 28.2 , 90.6 , 24.75
 29.6 , 79.6 , 24.75
 29.3 , 71.7 , 24.81
 29.8 , 71.7 , 24.81
 30.4 , 66.4 , 24.88
 30.6 , 67.6 , 24.88
 30.3 , 66.7 , 24.94
 31.4 , 64.0 , 24.94
 31.2 , 64.0 , 25.0
 31.5 , 61.6 , 25.0
 30.9 , 64.6 , 25.06
 30.7 , 61.6 , 25.06
 31.0 , 63.6 , 25.13
 31.7 , 59.9 , 25.19
 31.0 , 62.2 , 25.19
 31.2 , 66.3 , 25.25
 31.6 , 64.4 , 25.31
 32.0 , 60.7 , 25.38
 31.0 , 62.3 , 25.38
 31.3 , 64.8 , 25.44
 31.3 , 65.1 , 25.44
 31.7 , 63.1 , 25.5
 31.4 , 61.1 , 25.56
 31.0 , 60.0 , 25.56
 30.9 , 61.4 , 25.63
 30.3 , 65.2 , 25.63
 29.9 , 69.6 , 25.63
 30.5 , 68.2 , 25.63
 30.2 , 65.2 , 25.69
 30.1 , 66.9 , 25.75

 29.9 , 75.6 , 25.75
 29.6 , 80.8 , 25.69

 29.0 , 83.2 , 25.75
 29.3 , 84.2 , 25.75

 28.7 , 89.2 , 25.81
 28.6 , 90.6 , 25.88

 28.2 , 91.5 , 25.69
 28.3 , 92.0 , 25.75

 27.7 , 93.5 , 25.75


 28.5 , 87.9 , 24.31
 28.8 , 85.5 , 24.38
 29.0 , 86.3 , 24.44
 28.3 , 90.5 , 24.44
 28.7 , 90.4 , 24.5
 28.8 , 87.6 , 24.56
 28.9 , 86.8 , 24.56
 28.9 , 85.2 , 24.56
 30.6 , 75.4 , 24.69
 30.9 , 72.7 , 24.69
 29.8 , 79.0 , 24.75
 30.3 , 76.0 , 24.75
 31.2 , 69.5 , 24.81
 31.2 , 68.7 , 24.88
 30.0 , 73.0 , 24.88
 29.2 , 80.5 , 24.88
 28.7 , 84.1 , 24.88
 29.6 , 81.4 , 24.94
 29.2 , 86.2 , 24.94
 30.0 , 84.4 , 25.0
 30.4 , 79.9 , 25.0
 30.3 , 76.7 , 25.06
 30.3 , 73.8 , 25.06
 31.3 , 70.6 , 25.13
 31.5 , 65.3 , 25.13
 31.0 , 66.1 , 25.19
 30.6 , 63.7 , 25.25
 30.7 , 62.5 , 25.25
 30.6 , 62.0 , 25.31
 31.0 , 60.8 , 25.31
 31.7 , 60.5 , 25.38
 31.7 , 60.0 , 25.44
 31.8 , 59.2 , 25.44
 31.7 , 61.8 , 25.5
 31.5 , 59.8 , 25.5
 32.2 , 60.0 , 25.56
 31.6 , 59.8 , 25.63
 31.4 , 61.6 , 25.63
 31.6 , 62.2 , 25.69
 30.8 , 64.5 , 25.69
 30.9 , 65.9 , 25.75
 30.8 , 62.6 , 25.75
 31.3 , 62.7 , 25.81
 31.0 , 61.3 , 25.81
 30.8 , 61.9 , 25.88
 31.1 , 62.8 , 25.88
 30.7 , 63.2 , 25.88
 30.0 , 66.2 , 25.88
 30.2 , 66.4 , 25.94
 30.9 , 65.0 , 25.94
 30.9 , 62.2 , 26.0
 30.8 , 63.5 , 26.0
 30.4 , 67.5 , 26.0
 30.1 , 67.9 , 26.0
 29.6 , 71.9 , 26.06
 29.6 , 71.3 , 26.0
 29.8 , 73.8 , 26.0
 29.4 , 75.2 , 26.06

 29.1 , 78.2 , 26.06
 29.0 , 78.8 , 26.06
 28.8 , 80.5 , 26.06

 31.8 , 57.6 , 24.88
 32.4 , 55.8 , 24.88
 31.7 , 56.0 , 25.0
 31.8 , 56.5 , 25.0
 30.9 , 59.0 , 25.0
 31.3 , 55.2 , 25.06
 31.1 , 55.1 , 25.0
 32.4 , 52.4 , 25.13
 32.0 , 53.0 , 25.13
 32.3 , 52.0 , 25.13
 31.8 , 55.0 , 25.19
 32.6 , 53.8 , 25.25
 32.5 , 53.6 , 25.31
 31.8 , 52.4 , 25.25
 32.4 , 53.0 , 25.31
 32.6 , 51.1 , 25.38
 32.3 , 52.5 , 25.38
 32.3 , 51.1 , 25.44
 31.2 , 51.2 , 25.44
 32.3 , 52.1 , 25.44
 32.4 , 51.5 , 25.5
 32.7 , 50.5 , 25.5
 32.0 , 52.5 , 25.56
 32.0 , 52.4 , 25.56
 32.8 , 50.5 , 25.63
 32.9 , 51.3 , 25.69
 32.0 , 53.2 , 25.69
 31.1 , 55.7 , 25.69
 31.5 , 53.6 , 25.69
 31.9 , 54.3 , 25.75
 31.8 , 53.1 , 25.75
 31.8 , 53.8 , 25.81
 30.9 , 55.7 , 25.81
 30.9 , 54.9 , 25.81
 31.6 , 53.7 , 25.88
 31.9 , 53.6 , 25.81
 31.9 , 54.6 , 25.94
 31.9 , 54.1 , 25.94
 31.5 , 54.7 , 26.0
 31.5 , 57.6 , 26.0
 32.0 , 55.9 , 26.0
 31.5 , 56.0 , 26.0
 31.1 , 57.6 , 26.06
 30.2 , 61.0 , 26.0
 29.9 , 64.3 , 26.06
 29.9 , 62.9 , 26.06
 30.7 , 60.8 , 26.13
 30.5 , 61.2 , 26.13
 29.5 , 68.8 , 26.13
 30.2 , 65.4 , 26.13
 29.3 , 69.1 , 26.13
 28.1 , 75.1 , 26.13
 28.0 , 76.6 , 26.13
 27.9 , 79.6 , 26.13
 27.5 , 84.5 , 26.06
 27.6 , 85.2 , 26.13
 27.9 , 85.2 , 26.06
 27.8 , 84.1 , 26.06
 27.6 , 85.8 , 26.06
 27.8 , 85.5 , 26.06
 27.5 , 83.9 , 26.06
 27.3 , 83.8 , 26.06
 27.5 , 84.1 , 26.06
 27.5 , 83.4 , 26.0
 27.4 , 83.2 , 26.0
 27.4 , 83.5 , 26.0
 27.3 , 84.0 , 26.0
 27.2 , 87.4 , 26.0
 27.3 , 86.6 , 26.0
 27.1 , 86.8 , 26.0
 27.1 , 89.0 , 25.94
 27.1 , 90.1 , 25.94
 27.0 , 91.0 , 25.94
 26.9 , 91.7 , 25.94
 26.8 , 92.8 , 25.94
 26.8 , 92.4 , 25.94
 26.7 , 92.8 , 25.94
 26.6 , 93.5 , 25.94
 26.6 , 93.6 , 25.88
 26.5 , 94.8 , 25.88
 26.4 , 94.5 , 25.88
 26.4 , 94.4 , 25.88
 26.4 , 94.7 , 25.88
 26.4 , 95.4 , 25.81
 26.4 , 96.1 , 25.81
 26.3 , 96.5 , 25.81
 26.2 , 96.0 , 25.81
 26.1 , 96.1 , 25.75
 26.0 , 96.2 , 25.75
 25.9 , 96.4 , 25.81
 26.0 , 96.2 , 25.75
 25.9 , 96.2 , 25.75
 25.8 , 97.7 , 25.75
 25.8 , 97.0 , 25.69
 25.8 , 97.4 , 25.69
 25.7 , 97.3 , 25.75
 25.7 , 97.2 , 25.69
 25.8 , 96.8 , 25.69
 25.7 , 97.3 , 25.63
 25.7 , 97.5 , 25.69
 25.6 , 98.4 , 25.63
 25.5 , 99.2 , 25.56
 25.6 , 98.9 , 25.63
 25.5 , 99.1 , 25.56
 25.5 , 98.6 , 25.56
 25.5 , 98.2 , 25.56
 25.5 , 98.7 , 25.5
 25.4 , 99.8 , 25.56
 25.2 , 99.9 , 25.5
 25.3 , 99.5 , 25.44
 25.3 , 99.8 , 25.5
 25.3 , 99.8 , 25.44
 25.3 , 99.6 , 25.44
 25.4 , 99.1 , 25.38
 25.3 , 99.4 , 25.38
 25.1 , 99.9 , 25.38
 25.1 , 99.6 , 25.38
 25.1 , 99.4 , 25.31
 25.1 , 99.3 , 25.38
 25.1 , 98.7 , 25.31
 25.1 , 98.7 , 25.31
 25.1 , 99.1 , 25.31
 25.1 , 99.4 , 25.31
 24.9 , 99.6 , 25.31
 24.9 , 99.9 , 25.25
 24.9 , 99.9 , 25.25
 24.8 , 99.6 , 25.25
 24.7 , 99.1 , 25.25
 24.7 , 99.3 , 25.19
 24.7 , 98.9 , 25.19
 24.7 , 99.9 , 25.19
 24.6 , 99.9 , 25.13
 24.5 , 99.9 , 25.19
 24.5 , 99.9 , 25.13
 24.5 , 99.8 , 25.06
 24.5 , 99.6 , 25.06
 24.4 , 99.8 , 25.0
 24.4 , 99.9 , 25.0
 24.2 , 99.9 , 25.0
 24.2 , 99.9 , 25.0
 24.3 , 99.9 , 24.94
 24.2 , 99.8 , 25.0
 24.0 , 99.9 , 24.94
 24.0 , 99.9 , 24.88
 23.9 , 99.9 , 24.88
 23.9 , 99.9 , 24.88
 23.9 , 99.9 , 24.88
 23.9 , 99.9 , 24.81
 24.1 , 99.7 , 24.81
 24.0 , 99.9 , 24.81
 23.8 , 99.9 , 24.81
 23.7 , 99.9 , 24.75
 23.7 , 99.9 , 24.75
